ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.04	0.01	4	31	0.009982153223213427	0.04021094044731795	0.010451619339662505	0.105053113113027	0.3579941800177313	0.21419932698115596	0.05682275511718937
0.01	0.04	0.01	4	41	0.010155841300835557	0.039979356343821736	0.010220035236166282	None	None	None	0.057370560206705834
0.01	0.04	0.05	0	21	0.009571196490329325	0.04120808797439329	0.05030929702513092	0.01614397603207855	0.03982715563203603	0.057283644313586235	0.08873462068739646
0.01	0.04	0.05	0	31	0.009047210043851091	0.04190673656969759	0.051007945620435216	None	None	None	0.09096217058518896
0.01	0.04	0.05	0	41	0.009322527031115307	0.041539647253345316	0.05064085630408295	3.261437993067158e-17	8.507074967563756e-17	2.220446049250313e-16	0.09202893099566045
0.01	0.04	0.05	1	21	0.009571196490329325	0.04120808797439329	0.05030929702513092	0.01614397603207855	0.03982715563203603	0.057283644313586235	0.08873462068739646
0.01	0.04	0.05	1	31	0.009047210043851091	0.04190673656969759	0.051007945620435216	None	None	None	0.09096217058518896
0.01	0.04	0.05	1	41	0.009322527031115307	0.041539647253345316	0.05064085630408295	3.261437993067158e-17	8.507074967563756e-17	2.220446049250313e-16	0.09202893099566045
0.01	0.04	0.05	2	21	0.008289106289165666	0.041483182849953	0.050964145565522416	0.015961317930962893	0.039643750807863386	0.05769839085344186	0.08899266843321918
0.01	0.04	0.05	2	31	0.008229552160834765	0.04156258835439422	0.05104355106996364	0.0848437788728765	0.2184831934874977	0.6953431660337783	0.09120855295032693
0.01	0.04	0.05	2	41	0.008270928194081314	0.04150742031006547	0.05098838302563489	None	None	None	0.09200287740857638
0.01	0.04	0.05	3	21	0.010748246430951403	0.03974608424327121	0.04949611165445467	0.01631597216260113	0.03839580504275036	0.05747820383023172	0.08854418553299592
0.01	0.04	0.05	3	31	0.01095072281007514	0.039476115737772946	0.04922614314895643	0.08812043194701369	0.21456648570472592	0.6996541827311755	0.09073234038315081
0.01	0.04	0.05	3	41	0.011125331841542574	0.03924330369581631	0.04899333110699977	3.3287622015801784e-17	8.498534949696645e-17	2.220446049250313e-16	0.09170579223226627
0.01	0.04	0.05	4	21	0.008232346480885009	0.041409127522139294	0.05122250522388125	0.015943081083916864	0.03862770669036249	0.05643427045393401	0.08903137183035781
0.01	0.04	0.05	4	31	0.007996347937523109	0.041723792246621844	0.0515371699483638	8.700667462214991e-17	2.1593307421291367e-16	2.220446049250313e-16	0.09139733004177086
0.01	0.04	0.05	4	41	0.008393162712408947	0.041194705880107346	0.051008083581849294	0.0	0.0	0.0	0.09262527685573807
0.01	0.05	0.01	0	21	0.01053420858995885	0.050409657517380656	0.010186051876420152	0.014986067358523387	0.061532016031456124	0.014039386603342363	0.06444206140293218
0.01	0.05	0.01	0	31	0.010544880928027973	0.05039542773328846	0.010171822092327953	0.0	0.0	0.0	0.06579842560752658
0.01	0.05	0.01	0	41	0.010157738967159494	0.05091161701444647	0.010688011373485974	0.14502344336529893	0.6297266070727305	1.2237061951029484	0.06649507516675457
0.01	0.05	0.01	1	21	0.01053420858995885	0.050409657517380656	0.010186051876420152	0.014986067358523387	0.061532016031456124	0.014039386603342363	0.06444206140293218
0.01	0.05	0.01	1	31	0.010544880928027973	0.05039542773328846	0.010171822092327953	0.0	0.0	0.0	0.06579842560752658
0.01	0.05	0.01	1	41	0.010157738967159494	0.05091161701444647	0.010688011373485974	0.14502344336529893	0.6297266070727305	1.2237061951029484	0.06649507516675457
0.01	0.05	0.01	2	21	0.011118181621292508	0.0513917047267301	0.011196293445853324	0.015145722299523974	0.06169576516652547	0.013971843082778435	0.06472102050053952
0.01	0.05	0.01	2	31	0.011773271589099804	0.050518251436320404	0.010322840155443628	0.0	0.0	0.0	0.06612512028719719
0.01	0.05	0.01	2	41	0.01115580734319907	0.05134153709752138	0.011146125816644602	0.0	0.0	0.0	0.06686016137564477
0.01	0.05	0.01	3	21	0.009818340038675122	0.05106984205306798	0.011031066105989808	0.015151816607006414	0.06081017591791381	0.014061681880393584	0.06489035911644747
0.01	0.05	0.01	3	31	0.010143420182342407	0.05063640186151159	0.010597625914433426	0.09183961100061568	0.37596837625495355	0.17003809479089083	0.06632385661023377
0.01	0.05	0.01	3	41	0.010117614089175874	0.0506708099857336	0.010632034038655435	0.035043082685092604	0.14878826015740307	0.03820591759139913	0.06702834641761324
0.01	0.05	0.01	4	21	0.009869486845624102	0.050439881625847734	0.01077006890949523	0.015116690232044717	0.06094027047063143	0.014371295136357709	0.06453470152639651
0.01	0.05	0.01	4	31	0.01015279101822622	0.05006214272904492	0.010392330012692415	1.2860710381987847e-16	5.432999623954847e-16	2.220446049250313e-16	0.06598955933568651
0.01	0.05	0.01	4	41	0.009890387970839099	0.050412013458894456	0.010742200742541957	0.13846516037493914	0.5885289729649668	0.8240457810535067	0.06665734629138731
