ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.04	3	31	0.009793424404610293	0.010264629106689493	0.04005771383074145	0.0	0.0	0.0	0.055301351297694534
0.01	0.01	0.04	3	41	0.009754674004156787	0.010316296307294158	0.04010938103134611	0.0	0.0	0.0	0.05607083735617224
0.01	0.01	0.04	4	21	0.009261159873310021	0.010148190612215202	0.040237838234926014	0.00936101957727497	0.009292606276993843	0.03934401260076936	0.05389272180685911
0.01	0.01	0.04	4	31	0.009140299160924967	0.010309338228728624	0.040398985851439445	None	None	None	0.05540225948557842
0.01	0.01	0.04	4	41	0.009087905971350783	0.01037919581482754	0.040468843437538364	0.0	0.0	0.0	0.05611162019497429
0.01	0.01	0.05	0	21	0.010406009470520434	0.010003417769409679	0.049473781494058636	0.009746090275740102	0.009799282639610921	0.05150333896372805	0.061357636004340854
0.01	0.01	0.05	0	31	0.010275217234981114	0.010177807416795439	0.049648171141444396	0.0	0.0	0.0	0.0629794396608947
0.01	0.01	0.05	0	41	0.010290147315767873	0.010157900642413108	0.049628264367062074	0.12988609531221726	0.1315566906796883	5.241347950632204	0.06368040753524362
0.01	0.01	0.05	1	21	0.010406009470520434	0.010003417769409679	0.049473781494058636	0.009746090275740102	0.009799282639610921	0.05150333896372805	0.061357636004340854
0.01	0.01	0.05	1	31	0.010275217234981114	0.010177807416795439	0.049648171141444396	0.0	0.0	0.0	0.0629794396608947
0.01	0.01	0.05	1	41	0.010290147315767873	0.010157900642413108	0.049628264367062074	0.12988609531221726	0.1315566906796883	5.241347950632204	0.06368040753524362
0.01	0.01	0.05	2	21	0.009011871939969437	0.010112949104722652	0.049908418166633536	0.009597345479209134	0.009745223837297616	0.05138315674659477	0.06169127314000933
0.01	0.01	0.05	2	31	0.008857946176335667	0.010318183456234335	0.05011365251814522	5.083626030454978e-17	5.1953441787005495e-17	2.220446049250313e-16	0.06340199668708135
0.01	0.01	0.05	2	41	0.008780569030871757	0.010421352983519566	0.05021682204543046	0.0	0.0	0.0	0.0642267811401015
0.01	0.01	0.05	3	21	0.010115251746354645	0.010204184058647276	0.050071009217066594	0.00970765196072579	0.009949624194513167	0.05190859118158597	0.06195461256865753
0.01	0.01	0.05	3	31	0.010016506846042078	0.010335843925730696	0.05020266908415002	5.134962993214389e-17	5.255319718263897e-17	2.220446049250313e-16	0.06367435806470823
0.01	0.01	0.05	3	41	0.00995599378818806	0.010416528002869402	0.05028335316128872	0.0	0.0	0.0	0.06457518453652011
0.01	0.01	0.05	4	21	0.009291231950105967	0.010055429070636777	0.05002528547084344	0.009778245424379575	0.00968199522521478	0.05130576455413127	0.06178003164230572
0.01	0.01	0.05	4	31	0.009218270960846809	0.01015271038964902	0.05012256678985569	0.0	0.0	0.0	0.06350800744503715
0.01	0.01	0.05	4	41	0.009247507835822963	0.010113727889680818	0.05008358428988749	0.08601852296126614	0.08351882123940155	0.9526633769853508	0.0643017458373224
0.01	0.02	0.01	0	21	0.010263393051337421	0.019972822192355688	0.0098343391533518	0.010062514708380627	0.020038652344687366	0.010517027196082163	0.03753641298276045
0.01	0.02	0.01	0	31	0.010284669919221669	0.019944453035176703	0.009805969996172812	None	None	None	0.03811207271584682
0.01	0.02	0.01	0	41	0.010314066093408616	0.019905258136260772	0.009766775097256883	0.0	0.0	0.0	0.038379951138105994
0.01	0.02	0.01	1	21	0.010263393051337421	0.019972822192355688	0.0098343391533518	0.010062514708380627	0.020038652344687366	0.010517027196082163	0.03753641298276045
0.01	0.02	0.01	1	31	0.010284669919221669	0.019944453035176703	0.009805969996172812	None	None	None	0.03811207271584682
0.01	0.02	0.01	1	41	0.010314066093408616	0.019905258136260772	0.009766775097256883	0.0	0.0	0.0	0.038379951138105994
0.01	0.02	0.01	2	21	0.011266432245057306	0.01999441146279216	0.009887951647587077	0.01016114242532213	0.020162819481367125	0.010608955351491867	0.03766770818521459
0.01	0.02	0.01	2	31	0.011294347304658623	0.019957191383323736	0.009850731568118656	None	None	None	0.03822753569346371
0.01	0.02	0.01	2	41	0.01128310018517436	0.019972187542636095	0.009865727727431014	0.1902069000049558	0.37604683185075777	0.7344525533060278	0.03854481873225657
0.01	0.02	0.01	3	21	0.010570379108591967	0.020080867940150172	0.010036018022905869	0.010218489750801705	0.02017624565205427	0.010610855017970877	0.03782820634794626
0.01	0.02	0.01	3	31	0.01054879798808622	0.020109642767491175	0.010064792850246874	1.5041870954498387e-16	2.949570391170183e-16	2.220446049250313e-16	0.038436256680106085
0.01	0.02	0.01	3	41	0.01050961257001863	0.020161889991581288	0.010117040074336985	0.24159255311608133	0.47320219725861384	4.137254295485889	0.038757523506776304
0.01	0.02	0.01	4	21	0.00979983757577136	0.01999195587102585	0.010186235896714064	0.010398207932079963	0.020466571394326734	0.010982731895334608	0.03772470079436263
0.01	0.02	0.01	4	31	0.00978215623954449	0.02001553098599498	0.010209811011683187	None	None	None	0.03834573466080349
0.01	0.02	0.01	4	41	0.009824492561732222	0.01995908255641136	0.010153362582099574	5.624325399221927e-17	1.1061874159691031e-16	2.220446049250313e-16	0.03861010787996355
0.01	0.02	0.05	0	21	0.010068017894449744	0.020270498005668276	0.049679304044134356	0.00971951157180691	0.019810652498821746	0.051607976654157284	0.07037133526548156
0.01	0.02	0.05	0	31	0.009905608563384837	0.020487043780421484	0.04989584981888757	3.054599029309024e-17	6.214237173746067e-17	2.220446049250313e-16	0.07219110678611984
0.01	0.02	0.05	0	41	0.009887083648768938	0.020511743666576016	0.04992054970504209	0.0	0.0	0.0	0.07293931331958914
0.01	0.02	0.05	1	21	0.010068017894449744	0.020270498005668276	0.049679304044134356	0.00971951157180691	0.019810652498821746	0.051607976654157284	0.07037133526548156
0.01	0.02	0.05	1	31	0.009905608563384837	0.020487043780421484	0.04989584981888757	3.054599029309024e-17	6.214237173746067e-17	2.220446049250313e-16	0.07219110678611984
0.01	0.02	0.05	1	41	0.009887083648768938	0.020511743666576016	0.04992054970504209	0.0	0.0	0.0	0.07293931331958914
0.01	0.02	0.05	2	21	0.009022262450647706	0.02039260681164339	0.05009379880653358	0.009682975960015926	0.01977157702452687	0.051771840193650887	0.07064522116828431
0.01	0.02	0.05	2	31	0.008796971265466342	0.02069299505855186	0.05039418705344205	3.048322668485743e-17	6.232552863219455e-17	2.220446049250313e-16	0.07254326107968434
0.01	0.02	0.05	2	41	0.008748430133311943	0.020757716568091087	0.05045890856298128	0.09843999615932227	0.2025916290850499	2.1334735722792044	0.0733817531033818
0.01	0.02	0.05	3	21	0.010087225162025934	0.02027586798567487	0.0501169875454252	0.009854648647694798	0.019893522992640255	0.05219760445255095	0.0707730348605452
0.01	0.02	0.05	3	31	0.009811673610894966	0.020643270053849475	0.0504843896135998	3.116189756616839e-17	6.280735949980409e-17	2.220446049250313e-16	0.07271467909072493
0.01	0.02	0.05	3	41	0.009789136615573544	0.020673319380944726	0.05051443894069506	0.0	0.0	0.0	0.07364022243098312
0.01	0.02	0.05	4	21	0.009078810685537519	0.020406017552766192	0.05031953744458342	0.009875337436094834	0.019655325535146848	0.05154234287540649	0.07077412880206646
0.01	0.02	0.05	4	31	0.008745739189893728	0.02085011288029125	0.05076363277210848	0.01877003747780504	0.03713929289182914	0.10288447575072213	0.07281165129975276
0.01	0.02	0.05	4	41	0.00871145606637589	0.020895823711648377	0.05080934360346561	None	None	None	0.0737829489716808
0.01	0.03	0.01	0	21	0.0103715124121424	0.03000858264204516	0.00981968042948407	0.009937952375843303	0.029635203460746322	0.010298497362684511	0.04653901615841061
0.01	0.03	0.01	0	31	0.010468913162334443	0.02987871497512242	0.009689812762561326	5.452832495049301e-17	1.6151439978257241e-16	0.0	0.04734785970855504
0.01	0.03	0.01	0	41	0.010547504616823737	0.02977392636913672	0.009585024156575634	0.0	0.0	0.0	0.047717060583995274
0.01	0.03	0.01	1	21	0.0103715124121424	0.03000858264204516	0.00981968042948407	0.009937952375843303	0.029635203460746322	0.010298497362684511	0.04653901615841061
0.01	0.03	0.01	1	31	0.010468913162334443	0.02987871497512242	0.009689812762561326	5.452832495049301e-17	1.6151439978257241e-16	0.0	0.04734785970855504
0.01	0.03	0.01	1	41	0.010547504616823737	0.02977392636913672	0.009585024156575634	0.0	0.0	0.0	0.047717060583995274
0.01	0.03	0.01	2	21	0.011395207049475015	0.03014100718081281	0.009936093356352258	0.009768424344889684	0.029363784706847904	0.010235122178131828	0.04675491473480087
0.01	0.03	0.01	2	31	0.011549991072341512	0.029934628483657487	0.009729714659196942	0.0	0.0	0.0	0.04753314795059793
0.01	0.03	0.01	2	41	0.011696996384786638	0.029738621400397316	0.00953370757593677	9.087192678163848e-17	2.7079852032205503e-16	2.220446049250313e-16	0.04792326874871822
0.01	0.03	0.01	3	21	0.010675825005998958	0.030148074710800766	0.010130427129859499	None	None	None	0.046851016826299885
0.01	0.03	0.01	3	31	0.01066554070964094	0.030161787105944773	0.010144139525003504	5.5219347481034127e-17	1.613926912792675e-16	0.0	0.0477157656174968
0.01	0.03	0.01	3	41	0.01057119438966048	0.030287582199252063	0.010269934618310795	None	None	None	0.04821170369866701
0.01	0.03	0.01	4	21	0.009857722279148015	0.030074042750548043	0.010336250299326949	None	None	None	0.0467135550912301
0.01	0.03	0.01	4	31	0.009819077933744648	0.030125568544419213	0.010387776093198126	0.09945413140515373	0.2930628293218375	0.19286214680216807	0.04760024789641126
0.01	0.03	0.01	4	41	0.009840128025396952	0.030097501755549462	0.010359709304328371	None	None	None	0.048018886728820265
0.01	0.03	0.05	0	21	0.00994702729082521	0.030836857344047418	0.050048355073705225	0.009777153613199389	0.03008985833475963	0.051649603921672504	0.07956467724147454
0.01	0.03	0.05	0	31	0.009588795632457594	0.031314499555204225	0.050525997284862026	0.0	0.0	0.0	0.08170503630220594
0.01	0.03	0.05	0	41	0.009335512494089955	0.031652210406361056	0.05086370813601885	0.10101330912509426	0.3156991371488313	4.29395562452558	0.08276923352796972
0.01	0.03	0.05	1	21	0.00994702729082521	0.030836857344047418	0.050048355073705225	0.009777153613199389	0.03008985833475963	0.051649603921672504	0.07956467724147454
0.01	0.03	0.05	1	31	0.009588795632457594	0.031314499555204225	0.050525997284862026	0.0	0.0	0.0	0.08170503630220594
0.01	0.03	0.05	1	41	0.009335512494089955	0.031652210406361056	0.05086370813601885	0.10101330912509426	0.3156991371488313	4.29395562452558	0.08276923352796972
0.01	0.03	0.05	2	21	0.008798197412292994	0.031031341422436045	0.0505759502953055	0.009674674398509848	0.029954050119220497	0.05187732980526305	0.07987690347072685
0.01	0.03	0.05	2	31	0.008612757569790191	0.03127859454577315	0.05082320341864261	0.0	0.0	0.0	0.0819650758303404
0.01	0.03	0.05	2	41	0.00892191751281147	0.03086638128841141	0.050410990161280866	0.10796283568713275	0.3308824564090842	11.281710918346707	0.08278280950968808
0.01	0.03	0.05	3	21	0.0104599396927898	0.030234553939378676	0.050049967900460006	0.009988930038979039	0.02988217349208681	0.05257117568829983	0.07966825223658303
0.01	0.03	0.05	3	31	0.010177002999475633	0.03061180286379757	0.0504272168248789	None	None	None	0.08179724514565567
0.01	0.03	0.05	3	41	0.009957192955248346	0.030904882922767274	0.0507202968838486	None	None	None	0.08287452188653222
0.01	0.03	0.05	4	21	0.008711096541261088	0.030712727879965672	0.05063569810358868	0.010021039727255963	0.029598886201363063	0.051781235377766244	0.07985444244050321
0.01	0.03	0.05	4	31	0.008373441805028359	0.031162934194942593	0.051085904418565586	0.0679521385040647	0.1961911830396862	0.7249292154579126	0.08209007333866025
0.01	0.03	0.05	4	41	0.00806132227105433	0.031579093573574614	0.05150206379719761	0.0	0.0	0.0	0.08324979662011156
0.01	0.04	0.01	0	21	0.010907674474735065	0.03983091835126138	0.009629885602293917	0.01010722369501486	0.040380432843973676	0.010550004407236635	0.05543143770230696
0.01	0.04	0.01	0	31	0.011063959691844453	0.03962253806178218	0.009421505312814719	4.6398006398790976e-17	1.8505228714105591e-16	0.0	0.05647232291417015
0.01	0.04	0.01	0	41	0.011359943263810566	0.039227893299160724	0.009026860550193264	0.16298462100523503	0.6445493161273499	3.756868156208485	0.05691295869739288
0.01	0.04	0.01	1	21	0.010907674474735065	0.03983091835126138	0.009629885602293917	0.01010722369501486	0.040380432843973676	0.010550004407236635	0.05543143770230696
0.01	0.04	0.01	1	31	0.011063959691844453	0.03962253806178218	0.009421505312814719	4.6398006398790976e-17	1.8505228714105591e-16	0.0	0.05647232291417015
0.01	0.04	0.01	1	41	0.011359943263810566	0.039227893299160724	0.009026860550193264	0.16298462100523503	0.6445493161273499	3.756868156208485	0.05691295869739288
0.01	0.04	0.01	2	21	0.012077510814171319	0.04009996975737796	0.00991668901290766	0.01005930601334711	0.0400525670175459	0.01039329265161082	0.05569949934494933
0.01	0.04	0.01	2	31	0.012196099996420106	0.039941850847712915	0.009758570103242617	0.08265297148899114	0.3266698414128325	0.15165304750515074	0.056742773755667386
0.01	0.04	0.01	2	41	0.012283101770768903	0.039825848481914505	0.009642567737444208	0.0	0.0	0.0	0.05728438154875404
0.01	0.04	0.01	3	21	0.010700201524807657	0.040093091771780685	0.010055655927002775	0.010165574580630327	0.039826830903531465	0.010455430369876284	0.055775444160996335
0.01	0.04	0.01	3	31	0.010656148175330959	0.04015182957108292	0.010114393726305	4.73918721581175e-17	1.844862383013748e-16	0.0	0.0569200321207195
0.01	0.04	0.01	3	41	0.010525639634905147	0.04032584095831735	0.01028840511353944	4.376910158050724e-17	1.708043782893319e-16	0.0	0.057534111009495126
0.01	0.04	0.01	4	21	0.01016686319988006	0.03996466047842908	0.010205339370773635	0.010056296212708092	0.03957764455833103	0.010572568747664324	0.05564522252797788
0.01	0.04	0.01	4	31	0.010111687950456336	0.0400382274776607	0.010278906370005256	0.0	0.0	0.0	0.05682275511718937
0.01	0.04	0.01	4	41	0.010109106886432438	0.04004166889635926	0.010282347788703815	8.595839950093302e-17	3.4076298573491095e-16	2.220446049250313e-16	0.057370560206705834
0.01	0.04	0.05	0	21	0.009462954189990665	0.041352411041511536	0.05045362009224918	0.009745333681204971	0.04029004321465846	0.051829195689555574	0.08873462068739646
0.01	0.04	0.05	0	31	0.009364200236886364	0.04148408297898392	0.05058529202972156	0.0	0.0	0.0	0.09096217058518896
0.01	0.04	0.05	0	41	0.009300611782787842	0.04156886758444865	0.050670076635186294	3.204081893035567e-17	1.3145144751288312e-16	2.220446049250313e-16	0.09202893099566045
0.01	0.04	0.05	1	21	0.009462954189990665	0.041352411041511536	0.05045362009224918	0.009745333681204971	0.04029004321465846	0.051829195689555574	0.08873462068739646
0.01	0.04	0.05	1	31	0.009364200236886364	0.04148408297898392	0.05058529202972156	0.0	0.0	0.0	0.09096217058518896
0.01	0.04	0.05	1	41	0.009300611782787842	0.04156886758444865	0.050670076635186294	3.204081893035567e-17	1.3145144751288312e-16	2.220446049250313e-16	0.09202893099566045
0.01	0.04	0.05	2	21	0.008202543915167178	0.04159859934861766	0.05107956206418708	0.009655912044049565	0.040099497520316996	0.05211116131787086	0.08899266843321918
0.01	0.04	0.05	2	31	0.008042839289781473	0.04181153884913193	0.051292501564701345	0.0	0.0	0.0	0.09120855295032693
0.01	0.04	0.05	2	41	0.008524156311202041	0.04116978282057115	0.05065074553614056	0.0	0.0	0.0	0.09200287740857638
0.01	0.04	0.05	3	21	0.010508267588225262	0.04006605603357276	0.049816083444756236	0.0100498203732698	0.039817528079466716	0.052953627511954204	0.08854418553299592
0.01	0.04	0.05	3	31	0.01042463217705192	0.040177569915137185	0.04992759732632065	0.0	0.0	0.0	0.09073234038315081
0.01	0.04	0.05	3	41	0.010415834291761213	0.040189300428858155	0.04993932784004163	3.3603329669598045e-17	1.329367655196941e-16	2.220446049250313e-16	0.09170579223226627
0.01	0.04	0.05	4	21	0.008491065400208182	0.04106416896304169	0.05087754666478364	0.010055563787445732	0.039686499556016365	0.05219814551502178	0.08903137183035781
0.01	0.04	0.05	4	31	0.00816721780362805	0.041495965758481884	0.05130934346022383	0.0	0.0	0.0	0.09139733004177086
0.01	0.04	0.05	4	41	0.007594175541344151	0.04226002210819377	0.05207339980993572	None	None	None	0.09262527685573807
0.01	0.05	0.01	0	21	0.01094064846757625	0.04986773768055745	0.00964413203959695	0.010002504534195905	0.05038170212032238	0.01052560723613416	0.06444206140293218
0.01	0.05	0.01	0	31	0.010949242954026652	0.04985627836529022	0.009632672724329713	8.601625263873958e-17	4.35454618695922e-16	2.220446049250313e-16	0.06579842560752658
0.01	0.05	0.01	0	41	0.01098206620478903	0.04981251403094039	0.009588908389979889	0.0	0.0	0.0	0.06649507516675457
0.01	0.05	0.01	1	21	0.01094064846757625	0.04986773768055745	0.00964413203959695	0.010002504534195905	0.05038170212032238	0.01052560723613416	0.06444206140293218
0.01	0.05	0.01	1	31	0.010949242954026652	0.04985627836529022	0.009632672724329713	8.601625263873958e-17	4.35454618695922e-16	2.220446049250313e-16	0.06579842560752658
0.01	0.05	0.01	1	41	0.01098206620478903	0.04981251403094039	0.009588908389979889	0.0	0.0	0.0	0.06649507516675457
0.01	0.05	0.01	2	21	0.012017957315099043	0.05019200380165473	0.009996592520777949	0.010052290909849068	0.05011129730875124	0.010362828364193666	0.06472102050053952
0.01	0.05	0.01	2	31	0.011837081471310207	0.050433171593373155	0.010237760312496376	None	None	None	0.06612512028719719
0.01	0.05	0.01	2	41	0.011724969742908304	0.050582653897909044	0.010387242617032267	0.13994091659333366	0.6929465656791686	2.891066062452562	0.06686016137564477
0.01	0.05	0.01	3	21	0.010373816650365495	0.05032920657081415	0.01029043062373599	0.010158043848570844	0.04998064946108152	0.010461077926752438	0.06489035911644747
0.01	0.05	0.01	3	31	0.010287135399759279	0.05044478157162243	0.010406005624544265	None	None	None	0.06632385661023377
0.01	0.05	0.01	3	41	0.010378845325843506	0.05032250167017681	0.010283725723098644	4.600786161408768e-17	2.250075646373364e-16	0.0	0.06702834641761324
0.01	0.05	0.01	4	21	0.010302560404763428	0.04986245021366198	0.010192637497309476	0.010099129990411978	0.049775847939354606	0.01064481606415546	0.06453470152639651
0.01	0.05	0.01	4	31	0.010235703579104652	0.04995159264787368	0.01028177993152118	0.0	0.0	0.0	0.06598955933568651
0.01	0.05	0.01	4	41	0.010447337512030594	0.04966941407063908	0.009999601354286573	4.561921874329507e-17	2.2363074948692626e-16	0.0	0.06665734629138731
0.01	0.05	0.02	0	21	0.01095284983967638	0.05046693196389941	0.019942186191748163	0.009933808862511299	0.05016062333792401	0.02088602749798074	0.07324305928941499
0.01	0.05	0.02	0	31	0.011117000068809803	0.050248064991721506	0.019723319219570247	0.00682033080382144	0.03415065900875287	0.0136158236895636	0.07468699907272502
0.01	0.05	0.02	0	41	0.011536686468779542	0.049688483125095204	0.019163737352943955	2.9978446805836193e-17	1.4898346495748101e-16	0.0	0.07532494217893038
0.01	0.05	0.02	1	21	0.01095284983967638	0.05046693196389941	0.019942186191748163	0.009933808862511299	0.05016062333792401	0.02088602749798074	0.07324305928941499
0.01	0.05	0.02	1	31	0.011117000068809803	0.050248064991721506	0.019723319219570247	0.00682033080382144	0.03415065900875287	0.0136158236895636	0.07468699907272502
0.01	0.05	0.02	1	41	0.011536686468779542	0.049688483125095204	0.019163737352943955	2.9978446805836193e-17	1.4898346495748101e-16	0.0	0.07532494217893038
0.01	0.05	0.02	2	21	0.008482347226389048	0.05055557224779345	0.020186765652401687	0.009972734101728586	0.050320981998028244	0.020971100340601234	0.07335686247617135
