ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.01	8	41	0.007950609329029848	0.010516424636088024	0.01015954943534568	0.2519400498702577	0.26724241751352723	1.2869222542222576	0.029278367874096434
0.01	0.01	0.01	9	21	0.008405139470860907	0.010820610182962561	0.010552953782405857	None	None	None	0.02756287662229584
0.01	0.01	0.01	9	31	0.009051611993032215	0.00995864682006748	0.009690990419510775	None	None	None	0.027954004011277123
0.01	0.01	0.01	9	41	0.008892375693890025	0.010170961885590404	0.0099033054850337	0.2170665938187747	0.2343027510592427	0.6712878463923018	0.028167680140598783
0.01	0.01	0.02	0	21	0.01064538676887431	0.010369242621562767	0.01962123220080699	None	None	None	0.035326311220494344
0.01	0.01	0.02	0	31	0.011474656887772753	0.009263549129698177	0.018515538708942403	0.0	0.0	0.0	0.03613835482632399
0.01	0.01	0.02	0	41	0.01159827136809923	0.0090987298225962	0.01835071940184042	0.0	0.0	0.0	0.036513937152632736
0.01	0.01	0.02	1	21	0.01064538676887431	0.010369242621562767	0.01962123220080699	None	None	None	0.035326311220494344
0.01	0.01	0.02	1	31	0.011474656887772753	0.009263549129698177	0.018515538708942403	0.0	0.0	0.0	0.03613835482632399
0.01	0.01	0.02	1	41	0.01159827136809923	0.0090987298225962	0.01835071940184042	0.0	0.0	0.0	0.036513937152632736
0.01	0.01	0.02	2	21	0.008788918426780937	0.010633985528396206	0.02011794398812281	None	None	None	0.03595942171683575
0.01	0.01	0.02	2	31	0.009759414547735084	0.009339990700457344	0.01882394916018395	0.12793740459230413	0.10968440974804218	0.463239717261303	0.03687186445329915
0.01	0.01	0.02	2	41	0.009685557398029168	0.00943846690006523	0.01892242535979183	8.848418622242512e-17	7.376144182592811e-17	2.220446049250313e-16	0.03738741745808738
0.01	0.01	0.02	3	21	0.00929246314578301	0.011093873127305098	0.020961472427829704	None	None	None	0.03710590638435973
